DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.023, 0.0295, -27869.1141565*(x-0.023)*(x-0.023)*(x-0.023)+633.492950026*(x-0.023)*(x-0.023)+2.91727022909*(x-0.023)+1.090392827987671
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.0295, 0.037, -260424.626398*(x-0.0295)*(x-0.0295)*(x-0.0295)+2421.7591563*(x-0.0295)*(x-0.0295)+7.62026836009*(x-0.0295)+1.1284666061401367
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.037, 0.0485, 17806.7970824*(x-0.037)*(x-0.037)*(x-0.037)-386.015947878*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.2119759321212769
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.0485, 0.0805, 1235.03892995*(x-0.0485)*(x-0.0485)*(x-0.0485)-30.9456177194*(x-0.0485)*(x-0.0485)-1.81352005877*(x-0.0485)+1.1880072355270386
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.0805, 0.1465, -30.5357423042*(x-0.0805)*(x-0.0805)*(x-0.0805)+3.88269752817*(x-0.0805)*(x-0.0805)+0.0*(x-0.0805)+1.1387560367584229
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.1465, 0.2295, 4.77515810433*(x-0.1465)*(x-0.1465)*(x-0.1465)-0.504065504096*(x-0.1465)*(x-0.1465)+0.113474993287*(x-0.1465)+1.1468901634216309
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.2295, 0.6405, 0.0462755854135*(x-0.2295)*(x-0.2295)*(x-0.2295)+0.156392473102*(x-0.2295)*(x-0.2295)+0.128488312149*(x-0.2295)+1.1555664539337158
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 40, 60, 0.6405, 1.1, 1.23800587654
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0015, 0.649992108345
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0015, 0.004, -111155.275576*(x-0.0015)*(x-0.0015)*(x-0.0015)+2359.14463154*(x-0.0015)*(x-0.0015)+53.2431708442*(x-0.0015)+0.6499921083450317
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.004, 0.006, -1934868.90671*(x-0.004)*(x-0.004)*(x-0.004)+6298.35449219*(x-0.004)*(x-0.004)+62.9547325848*(x-0.004)+0.7961078882217407
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.006, 0.008, -3167994.95898*(x-0.006)*(x-0.006)*(x-0.006)+5012.37940701*(x-0.006)*(x-0.006)+64.9297236731*(x-0.006)+0.9317318201065063
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.008, 0.01, 4530495.1679*(x-0.008)*(x-0.008)*(x-0.008)-13696.4572172*(x-0.008)*(x-0.008)+46.9633017934*(x-0.008)+1.0562968254089355
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.01, 0.012, -18777654.6804*(x-0.01)*(x-0.01)*(x-0.01)+44697.1103064*(x-0.01)*(x-0.01)+46.5434149393*(x-0.01)+1.1316815614700317
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.012, 0.014, 19340008.4972*(x-0.012)*(x-0.012)*(x-0.012)-58020.0254917*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.2533355951309204
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.014, 0.0165, -17505218.5059*(x-0.014)*(x-0.014)*(x-0.014)+65644.569397*(x-0.014)*(x-0.014)+0.0*(x-0.014)+1.1759755611419678
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0165, 0.0195, 341071.022881*(x-0.0165)*(x-0.0165)*(x-0.0165)-1534.81960297*(x-0.0165)*(x-0.0165)+0.0*(x-0.0165)+1.3127350807189941
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0195, 0.0235, -751699.656483*(x-0.0195)*(x-0.0195)*(x-0.0195)+4960.80279444*(x-0.0195)*(x-0.0195)+0.0*(x-0.0195)+1.3081306219100952
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0235, 0.0615, 716.455512202*(x-0.0235)*(x-0.0235)*(x-0.0235)-73.1152754103*(x-0.0235)*(x-0.0235)+3.60483884436*(x-0.0235)+1.3393946886062622
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.0615, 0.5535, -0.88703935624*(x-0.0615)*(x-0.0615)*(x-0.0615)-0.515856003912*(x-0.0615)*(x-0.0615)+1.15176319204*(x-0.0615)+1.4101134538650513
3, iterativefit, up_jesRelativeFSR, 2, 0.0, 0.8, 60, 10000.0, 0.5535, 1.1, 1.74626839161
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0015, 0.682260513306
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0015, 0.0035, -4795016.61843*(x-0.0015)*(x-0.0015)*(x-0.0015)+29401.8224316*(x-0.0015)*(x-0.0015)+3.31727663676*(x-0.0015)+0.6822605133056641
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0035, 0.0045, -65271469.4764*(x-0.0035)*(x-0.0035)*(x-0.0035)+104263.325145*(x-0.0035)*(x-0.0035)+63.384366942*(x-0.0035)+0.7681422233581543
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0045, 0.0055, -31335900.9128*(x-0.0045)*(x-0.0045)*(x-0.0045)+15792.1871793*(x-0.0045)*(x-0.0045)+76.0966088026*(x-0.0045)+0.8705184459686279
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0055, 0.0065, 11421462.7133*(x-0.0055)*(x-0.0055)*(x-0.0055)-17387.981776*(x-0.0055)*(x-0.0055)+13.6732804229*(x-0.0055)+0.9310713410377502
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0065, 0.008, -39432126.8828*(x-0.0065)*(x-0.0065)*(x-0.0065)+96296.2380936*(x-0.0065)*(x-0.0065)+13.1617050107*(x-0.0065)+0.9387781023979187
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.008, 0.0105, 1816181.17786*(x-0.008)*(x-0.008)*(x-0.008)-9729.23955833*(x-0.008)*(x-0.008)+35.8835628324*(x-0.008)+1.0421037673950195
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.0105, 0.014, -891145.088736*(x-0.0105)*(x-0.0105)*(x-0.0105)+2673.28669784*(x-0.0105)*(x-0.0105)+21.2907621257*(x-0.0105)+1.099382758140564
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.014, 0.02, 61652.2477981*(x-0.014)*(x-0.014)*(x-0.014)-889.623559284*(x-0.014)*(x-0.014)+7.25418699951*(x-0.014)+1.168440341949463
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.02, 0.045, -2615.62392363*(x-0.02)*(x-0.02)*(x-0.02)+33.3429561303*(x-0.02)*(x-0.02)+3.23714705029*(x-0.02)+1.19325590133667
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.045, 0.1075, 379.920898438*(x-0.045)*(x-0.045)*(x-0.045)-35.6175842285*(x-0.045)*(x-0.045)+0.0*(x-0.045)+1.2541548013687134
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.1075, 0.5795, 0.844737903156*(x-0.1075)*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)*(x-0.1075)+0.0*(x-0.1075)+1.207777738571167
3, iterativefit, up_jesRelativeFSR, 2, 0.8, 1.6, 60, 10000.0, 0.5795, 1.1, 1.29660534859
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0015, 0.681041181087
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0015, 0.004, -295996.131519*(x-0.0015)*(x-0.0015)*(x-0.0015)+4421.77877332*(x-0.0015)*(x-0.0015)+27.3874878883*(x-0.0015)+0.6810411810874939
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.004, 0.0065, -7147645.34997*(x-0.004)*(x-0.004)*(x-0.004)+22290.8921482*(x-0.004)*(x-0.004)+43.9464542889*(x-0.004)+0.7725210785865784
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0065, 0.0095, 1819666.47147*(x-0.0065)*(x-0.0065)*(x-0.0065)-8265.32994118*(x-0.0065)*(x-0.0065)+21.3825647182*(x-0.0065)+0.9100233316421509
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0095, 0.0125, -9716127.55868*(x-0.0095)*(x-0.0095)*(x-0.0095)+40235.6440472*(x-0.0095)*(x-0.0095)+20.9215798009*(x-0.0095)+0.9489140510559082
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0125, 0.016, 938749.174335*(x-0.0125)*(x-0.0125)*(x-0.0125)-4928.43316526*(x-0.0125)*(x-0.0125)+0.0*(x-0.0125)+1.1114641427993774
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.016, 0.0205, -207416.465781*(x-0.016)*(x-0.016)*(x-0.016)+2240.42006792*(x-0.016)*(x-0.016)+0.0*(x-0.016)+1.0913397073745728
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0205, 0.0285, -242528.087782*(x-0.0205)*(x-0.0205)*(x-0.0205)+2437.63515869*(x-0.0205)*(x-0.0205)+7.56323031509*(x-0.0205)+1.117807388305664
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.0285, 0.058, 3996.13036315*(x-0.0285)*(x-0.0285)*(x-0.0285)-179.872621537*(x-0.0285)*(x-0.0285)+0.0*(x-0.0285)+1.210147500038147
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.058, 0.1235, -3.14637956579*(x-0.058)*(x-0.058)*(x-0.058)+1.68002740377*(x-0.058)*(x-0.058)-0.179587325097*(x-0.058)+1.1562035083770752
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.1235, 0.2065, -385.10896578*(x-0.1235)*(x-0.1235)*(x-0.1235)+47.9460662397*(x-0.1235)*(x-0.1235)+0.0*(x-0.1235)+1.1507641077041626
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.2065, 0.629, -2.0263680246*(x-0.2065)*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)*(x-0.2065)+0.0*(x-0.2065)+1.2608642578125
3, iterativefit, up_jesRelativeFSR, 2, 1.6, 2.5, 60, 10000.0, 0.629, 1.1, 1.1080378294
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0, 0.086, 1.56290125847
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.086, 0.192, 95.2668228414*(x-0.086)*(x-0.086)*(x-0.086)+20.4329110229*(x-0.086)*(x-0.086)-7.54303120119*(x-0.086)+1.562901258468628
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.192, 0.233, -51.0797370511*(x-0.192)*(x-0.192)*(x-0.192)+6.51770684255*(x-0.192)*(x-0.192)+0.0*(x-0.192)+1.1063884496688843
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.233, 0.2745, -521.391493804*(x-0.233)*(x-0.233)*(x-0.233)+29.120995825*(x-0.233)*(x-0.233)+0.27685684714*(x-0.233)+1.1138242483139038
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.2745, 0.3235, 2833.53322636*(x-0.2745)*(x-0.2745)*(x-0.2745)-208.719011085*(x-0.2745)*(x-0.2745)+0.0*(x-0.2745)+1.1382018327713013
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.3235, 0.383, -11.8247658433*(x-0.3235)*(x-0.3235)*(x-0.3235)+1.08734127331*(x-0.3235)*(x-0.3235)-0.0445232568722*(x-0.3235)+0.9704298377037048
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.383, 0.445, 181.033813093*(x-0.383)*(x-0.383)*(x-0.383)-16.507777463*(x-0.383)*(x-0.383)-0.0407175271786*(x-0.383)+0.9691393375396729
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.445, 0.5085, -322.984665572*(x-0.445)*(x-0.445)*(x-0.445)+30.7642893957*(x-0.445)*(x-0.445)+0.0*(x-0.445)+0.9463043808937073
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.5085, 0.573, 724.488326684*(x-0.5085)*(x-0.5085)*(x-0.5085)-70.0942456067*(x-0.5085)*(x-0.5085)+0.0*(x-0.5085)+0.9876541495323181
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.573, 0.6375, -424.693114026*(x-0.573)*(x-0.573)*(x-0.573)+41.089058782*(x-0.573)*(x-0.573)+0.0*(x-0.573)+0.8904509544372559
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.6375, 0.703, 1.27409286212*(x-0.6375)*(x-0.6375)*(x-0.6375)-1.22612840989*(x-0.6375)*(x-0.6375)+0.0*(x-0.6375)+0.947431206703186
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.703, 0.769, 903.765975552*(x-0.703)*(x-0.703)*(x-0.703)-88.3802233146*(x-0.703)*(x-0.703)-0.144224290991*(x-0.703)+0.9425288438796997
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.769, 0.835, -442.718362876*(x-0.769)*(x-0.769)*(x-0.769)+43.8291179247*(x-0.769)*(x-0.769)+0.0*(x-0.769)+0.8078548908233643
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.835, 0.901, 91.9697627628*(x-0.835)*(x-0.835)*(x-0.835)-16.2754251421*(x-0.835)*(x-0.835)+0.0*(x-0.835)+0.8714947700500488
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.901, 0.972, 36.1604951221*(x-0.901)*(x-0.901)*(x-0.901)-12.0321015512*(x-0.901)*(x-0.901)-0.946495258967*(x-0.901)+0.8270399570465088
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 20, 30, 0.972, 1.1, 0.71212720871
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0, 0.075, 1.36119651794
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.075, 0.1745, 2.54424801819*(x-0.075)*(x-0.075)*(x-0.075)-1.48922725177*(x-0.075)*(x-0.075)-1.55411156179*(x-0.075)+1.361196517944336
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.1745, 0.2245, 779.554620339*(x-0.1745)*(x-0.1745)*(x-0.1745)-40.7175794197*(x-0.1745)*(x-0.1745)-1.77490171057*(x-0.1745)+1.1943249702453613
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.2245, 0.277, -769.174120851*(x-0.2245)*(x-0.2245)*(x-0.2245)+60.572462017*(x-0.2245)*(x-0.2245)+0.0*(x-0.2245)+1.101230263710022
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.277, 0.3325, 243.436182866*(x-0.277)*(x-0.277)*(x-0.277)-30.6027717984*(x-0.277)*(x-0.277)+0.0*(x-0.277)+1.1568812131881714
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.3325, 0.391, 517.010832399*(x-0.3325)*(x-0.3325)*(x-0.3325)-35.5610786387*(x-0.3325)*(x-0.3325)-1.1473747628*(x-0.3325)+1.1042333841323853
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.391, 0.452, -133.879561886*(x-0.391)*(x-0.391)*(x-0.391)+12.2499799126*(x-0.391)*(x-0.391)+0.0*(x-0.391)+1.0189194679260254
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.452, 0.515, 92.0068295179*(x-0.452)*(x-0.452)*(x-0.452)-10.993612884*(x-0.452)*(x-0.452)+0.0*(x-0.452)+1.0341135263442993
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.515, 0.579, 56.0288091465*(x-0.515)*(x-0.515)*(x-0.515)-3.11571955064*(x-0.515)*(x-0.515)-0.28966990431*(x-0.515)+1.0134859085083008
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.579, 0.6435, -61.6304589917*(x-0.579)*(x-0.579)*(x-0.579)+8.43696321929*(x-0.579)*(x-0.579)+0.0*(x-0.579)+0.9968726634979248
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.6435, 0.709, -92.715059265*(x-0.6435)*(x-0.6435)*(x-0.6435)+6.67281255578*(x-0.6435)*(x-0.6435)+0.319173904227*(x-0.6435)+1.0154348611831665
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.709, 0.7745, 165.611669438*(x-0.709)*(x-0.709)*(x-0.709)-20.8798586047*(x-0.709)*(x-0.709)+0.0*(x-0.709)+1.0389147996902466
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.7745, 0.8395, 121.463296295*(x-0.7745)*(x-0.7745)*(x-0.7745)-7.19870921336*(x-0.7745)*(x-0.7745)-0.603715082802*(x-0.7745)+0.995873749256134
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.8395, 0.9045, -205.697175531*(x-0.8395)*(x-0.8395)*(x-0.8395)+20.0554746143*(x-0.8395)*(x-0.8395)+0.0*(x-0.8395)+0.9595745801925659
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.9045, 0.9735, 158.752881706*(x-0.9045)*(x-0.9045)*(x-0.9045)-40.2210938772*(x-0.9045)*(x-0.9045)+0.0*(x-0.9045)+0.9878193736076355
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 30, 50, 0.9735, 1.1, 0.848478496075
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0, 0.079, 1.37639522552
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.079, 0.186, 62.0715274045*(x-0.079)*(x-0.079)*(x-0.079)+7.73585540834*(x-0.079)*(x-0.079)-3.78744380915*(x-0.079)+1.3763952255249023
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.186, 0.243, -67.0120570399*(x-0.186)*(x-0.186)*(x-0.186)+5.72953087691*(x-0.186)*(x-0.186)+0.0*(x-0.186)+1.1357468366622925
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.243, 0.3025, 69.3200039188*(x-0.243)*(x-0.243)*(x-0.243)-11.7398596333*(x-0.243)*(x-0.243)+0.0*(x-0.243)+1.1419519186019897
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.3025, 0.3655, 434.022285993*(x-0.3025)*(x-0.3025)*(x-0.3025)-36.5412039869*(x-0.3025)*(x-0.3025)-0.660812864739*(x-0.3025)+1.1149917840957642
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.3655, 0.4295, 0.90366758265*(x-0.3655)*(x-0.3655)*(x-0.3655)+0.67185109775*(x-0.3655)*(x-0.3655)-0.0971012077676*(x-0.3655)+1.0368545055389404
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.4295, 0.493, -384.253301706*(x-0.4295)*(x-0.4295)*(x-0.4295)+36.6001269875*(x-0.4295)*(x-0.4295)+0.0*(x-0.4295)+1.0336288213729858
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.493, 0.556, 111.035099801*(x-0.493)*(x-0.493)*(x-0.493)-16.9804985508*(x-0.493)*(x-0.493)+0.0*(x-0.493)+1.0828224420547485
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.556, 0.6205, 366.362342696*(x-0.556)*(x-0.556)*(x-0.556)-29.1087513529*(x-0.556)*(x-0.556)-0.817447884076*(x-0.556)+1.043190836906433
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.6205, 0.6865, -385.38515314*(x-0.6205)*(x-0.6205)*(x-0.6205)+38.1531301609*(x-0.6205)*(x-0.6205)+0.0*(x-0.6205)+0.9676740169525146
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.6865, 0.749, 238.025878906*(x-0.6865)*(x-0.6865)*(x-0.6865)-22.3149261475*(x-0.6865)*(x-0.6865)+0.0*(x-0.6865)+1.023072361946106
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.749, 0.8085, -203.746167819*(x-0.749)*(x-0.749)*(x-0.749)+18.1843454778*(x-0.749)*(x-0.749)+0.0*(x-0.749)+0.9940164685249329
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.8085, 0.867, 449.18017252*(x-0.8085)*(x-0.8085)*(x-0.8085)-39.4155601386*(x-0.8085)*(x-0.8085)+0.0*(x-0.8085)+1.0154755115509033
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.867, 0.9235, -35.7775672286*(x-0.867)*(x-0.867)*(x-0.867)+3.03214882262*(x-0.867)*(x-0.867)+0.0*(x-0.867)+0.9705122113227844
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.9235, 0.9805, 206.356498294*(x-0.9235)*(x-0.9235)*(x-0.9235)-36.4017688134*(x-0.9235)*(x-0.9235)+0.0*(x-0.9235)+0.9737386703491211
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 50, 70, 0.9805, 1.1, 0.893685102463
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0, 0.0825, 1.35839056969
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.0825, 0.1975, 2.09011174459*(x-0.0825)*(x-0.0825)*(x-0.0825)-1.34144055256*(x-0.0825)*(x-0.0825)-0.802530584728*(x-0.0825)+1.3583905696868896
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.1975, 0.2635, 98.7428200595*(x-0.1975)*(x-0.1975)*(x-0.1975)-8.03691788377*(x-0.1975)*(x-0.1975)-1.02813672835*(x-0.1975)+1.251537799835205
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.2635, 0.329, -113.653188864*(x-0.2635)*(x-0.2635)*(x-0.2635)+10.1965269506*(x-0.2635)*(x-0.2635)-0.798638716469*(x-0.2635)+1.1770601272583008
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.329, 0.393, 665.830625919*(x-0.329)*(x-0.329)*(x-0.329)-56.6877442561*(x-0.329)*(x-0.329)-0.92569546652*(x-0.329)+1.1365571022033691
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.393, 0.4575, -1113.83351452*(x-0.393)*(x-0.393)*(x-0.393)+107.763392529*(x-0.393)*(x-0.393)+0.0*(x-0.393)+1.0196630954742432
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.4575, 0.5235, 177.654983986*(x-0.4575)*(x-0.4575)*(x-0.4575)-28.0310948255*(x-0.4575)*(x-0.4575)+0.0*(x-0.4575)+1.169103980064392
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.5235, 0.5885, 579.406303679*(x-0.5235)*(x-0.5235)*(x-0.5235)-45.8881977915*(x-0.5235)*(x-0.5235)-1.37850918623*(x-0.5235)+1.0980756282806396
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.5885, 0.6515, -313.157335832*(x-0.5885)*(x-0.5885)*(x-0.5885)+29.5933682362*(x-0.5885)*(x-0.5885)+0.0*(x-0.5885)+0.9737143516540527
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.6515, 0.7135, 104.093182933*(x-0.6515)*(x-0.6515)*(x-0.6515)-11.8459664223*(x-0.6515)*(x-0.6515)+0.0*(x-0.6515)+1.0128663778305054
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.7135, 0.773, 51.1755424128*(x-0.7135)*(x-0.7135)*(x-0.7135)-2.31113774202*(x-0.7135)*(x-0.7135)-0.268497250781*(x-0.7135)+0.9921388030052185
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.773, 0.83, -352.383620317*(x-0.773)*(x-0.773)*(x-0.773)+30.1287995371*(x-0.773)*(x-0.773)+0.0*(x-0.773)+0.9787610769271851
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.83, 0.8845, 63.7891405993*(x-0.83)*(x-0.83)*(x-0.83)-8.08105100302*(x-0.83)*(x-0.83)+0.0*(x-0.83)+1.0113905668258667
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.8845, 0.9355, -60.7657673736*(x-0.8845)*(x-0.8845)*(x-0.8845)+1.16851705866*(x-0.8845)*(x-0.8845)-0.312425474734*(x-0.8845)+0.9977139234542847
3, iterativefit, up_jesRelativeJEREC1, 0, 0.0, 2.5, 70, 100, 0.9355, 0.985, 172.153323889*(x-0.9355)*(x-0.9355)*(x-0.9355)-30.3437248247*(x-0.9355)*(x-0.9355)-0.667392017567*(x-0.9355)+0.9767588973045349
